kd_nM,prior_density,posterior_density
3.40338,0.041799,6.63973e-273
3.41575,0.0418934,4.35448e-272
3.42817,0.0419879,2.84769e-271
3.44063,0.0420826,1.85703e-270
3.45313,0.0421774,1.20759e-269
3.46568,0.0422724,7.83046e-269
3.47828,0.0423675,5.06323e-268
3.49092,0.0424627,3.26467e-267
3.50361,0.042558,2.09904e-266
3.51635,0.0426535,1.34578e-265
3.52913,0.0427492,8.60394e-265
3.54195,0.0428449,5.48519e-264
3.55483,0.0429408,3.48705e-263
3.56775,0.0430369,2.21052e-262
3.58072,0.043133,1.39734e-261
3.59373,0.0432293,8.80805e-261
3.60679,0.0433258,5.53642e-260
3.6199,0.0434224,3.47016e-259
3.63306,0.0435191,2.16891e-258
3.64626,0.0436159,1.35177e-257
3.65952,0.0437129,8.40109e-257
3.67282,0.0438101,5.20642e-256
3.68617,0.0439073,3.21747e-255
3.69956,0.0440047,1.98271e-254
3.71301,0.0441022,1.21836e-253
3.72651,0.0441999,7.46559e-253
3.74005,0.0442977,4.56166e-252
3.75365,0.0443957,2.77941e-251
3.76729,0.0444937,1.6887e-250
3.78098,0.0445919,1.02311e-249
3.79472,0.0446903,6.1811e-249
3.80852,0.0447888,3.72374e-248
3.82236,0.0448874,2.23698e-247
3.83625,0.0449861,1.34004e-246
3.8502,0.045085,8.00468e-246
3.86419,0.0451841,4.76805e-245
3.87823,0.0452832,2.8321e-244
3.89233,0.0453825,1.67744e-243
3.90648,0.0454819,9.90732e-243
3.92068,0.0455815,5.83494e-242
3.93493,0.0456812,3.42679e-241
3.94923,0.045781,2.00683e-240
3.96358,0.045881,1.17193e-239
3.97799,0.0459811,6.82445e-239
3.99245,0.0460813,3.9628e-238
4.00696,0.0461817,2.32998e-237
4.02152,0.0462822,1.38887e-236
4.03614,0.0463828,8.25461e-236
4.05081,0.0464836,4.89167e-235
4.06553,0.0465845,2.8903e-234
4.08031,0.0466856,1.70277e-233
4.09514,0.0467867,1.00022e-232
4.11003,0.046888,5.85811e-232
4.12496,0.0469895,3.42095e-231
4.13996,0.0470911,1.99188e-230
4.155,0.0471928,1.15639e-229
4.17011,0.0472946,6.69376e-229
4.18526,0.0473966,3.86334e-228
4.20048,0.0474987,2.22321e-227
4.21574,0.047601,1.27563e-226
4.23107,0.0477033,7.29785e-226
4.24644,0.0478058,4.16285e-225
4.26188,0.0479085,2.36762e-224
4.27737,0.0480113,1.34264e-223
4.29292,0.0481142,7.59157e-223
4.30852,0.0482172,4.27987e-222
4.32418,0.0483204,2.40577e-221
4.3399,0.0484237,1.34836e-220
4.35567,0.0485271,7.53496e-220
4.3715,0.0486307,4.19839e-219
4.38739,0.0487344,2.33244e-218
4.40334,0.0488383,1.292e-217
4.41934,0.0489422,7.13579e-217
4.4354,0.0490463,3.92959e-216
4.45153,0.0491506,2.15763e-215
4.46771,0.0492549,1.18123e-214
4.48394,0.0493594,6.44786e-214
4.50024,0.0494641,3.50932e-213
4.5166,0.0495688,1.90439e-212
4.53301,0.0496737,1.03042e-211
4.54949,0.0497788,5.55906e-211
4.56603,0.0498839,2.99028e-210
4.58262,0.0499892,1.60379e-209
4.59928,0.0500946,8.57652e-209
4.616,0.0502002,4.57298e-208
4.63277,0.0503059,2.43116e-207
4.64961,0.0504117,1.2887e-206
4.66651,0.0505176,6.81111e-206
4.68347,0.0506237,3.58929e-205
4.7005,0.0507299,1.88593e-204
4.71758,0.0508362,9.88026e-204
4.73473,0.0509427,5.16104e-203
4.75194,0.0510493,2.68801e-202
4.76921,0.051156,1.39589e-201
4.78654,0.0512629,7.22765e-201
4.80394,0.0513699,3.73137e-200
4.8214,0.051477,1.92073e-199
4.83892,0.0515842,9.85799e-199
4.85651,0.0516916,5.04472e-198
4.87416,0.0517991,2.57402e-197
4.89188,0.0519068,1.30952e-196
4.90966,0.0520145,6.6426e-196
4.92751,0.0521224,3.35962e-195
4.94542,0.0522305,1.69421e-194
4.96339,0.0523386,8.51865e-194
4.98143,0.0524469,4.27071e-193
4.99954,0.0525553,2.13479e-192
5.01771,0.0526638,1.04474e-191
5.03595,0.0527725,5.09573e-191
5.05425,0.0528813,2.47834e-190
5.07262,0.0529902,1.20191e-189
5.09106,0.0530993,5.81215e-189
5.10956,0.0532085,2.80258e-188
5.12813,0.0533178,1.34751e-187
5.14677,0.0534272,6.46048e-187
5.16548,0.0535368,3.08853e-186
5.18425,0.0536464,1.47229e-185
5.2031,0.0537563,6.99828e-185
5.22201,0.0538662,3.31699e-184
5.24099,0.0539763,1.56766e-183
5.26004,0.0540865,7.38782e-183
5.27916,0.0541968,3.47164e-182
5.29834,0.0543073,1.62671e-181
5.3176,0.0544178,7.60045e-181
5.33693,0.0545285,3.54099e-180
5.35633,0.0546394,1.645e-179
5.3758,0.0547503,7.62009e-179
5.39533,0.0548614,3.51975e-178
5.41494,0.0549726,1.62113e-177
5.43463,0.055084,7.44526e-177
5.45438,0.0551954,3.40955e-176
5.4742,0.055307,1.55693e-175
5.4941,0.0554187,7.08921e-175
5.51407,0.0555305,3.2187e-174
5.53411,0.0556425,1.4572e-173
5.55423,0.0557546,6.5783e-173
5.57441,0.0558668,2.96117e-172
5.59468,0.0559791,1.32913e-171
5.61501,0.0560916,5.94878e-171
5.63542,0.0562042,2.65487e-170
5.6559,0.0563169,1.18145e-169
5.67646,0.0564297,5.24252e-169
5.69709,0.0565427,2.31965e-168
5.7178,0.0566557,1.02343e-167
5.73858,0.0567689,4.50247e-167
5.75944,0.0568823,1.97514e-166
5.78037,0.0569957,8.63976e-166
5.80138,0.0571093,3.76843e-165
5.82247,0.057223,1.63898e-164
5.84363,0.0573368,7.10793e-164
5.86487,0.0574507,3.07374e-163
5.88619,0.0575648,1.3254e-162
5.90758,0.057679,5.69879e-162
5.92905,0.0577933,2.44328e-161
5.9506,0.0579077,1.04452e-160
5.97223,0.0580223,4.45267e-160
5.99394,0.0581369,1.89268e-159
6.01572,0.0582517,8.02211e-159
6.03759,0.0583666,3.39044e-158
6.05953,0.0584817,1.42882e-157
6.08156,0.0585968,6.00422e-157
6.10366,0.0587121,2.51588e-156
6.12585,0.0588275,1.05118e-155
6.14811,0.058943,4.37949e-155
6.17046,0.0590586,1.81938e-154
6.19289,0.0591744,7.53664e-154
6.2154,0.0592903,3.11306e-153
6.23799,0.0594063,1.28219e-152
6.26066,0.0595224,5.26592e-152
6.28342,0.0596386,2.15651e-151
6.30625,0.059755,8.80608e-151
6.32917,0.0598714,3.58566e-150
6.35218,0.059988,1.45583e-149
6.37527,0.0601047,5.894e-149
6.39844,0.0602215,2.37938e-148
6.42169,0.0603385,9.57793e-148
6.44504,0.0604555,3.84446e-147
6.46846,0.0605727,1.5387e-146
6.49197,0.06069,6.14086e-146
6.51557,0.0608074,2.44376e-145
6.53925,0.060925,9.69716e-145
6.56302,0.0610426,3.83694e-144
6.58687,0.0611604,1.51384e-143
6.61081,0.0612783,5.9557e-143
6.63484,0.0613963,2.33636e-142
6.65896,0.0615144,9.13906e-142
6.68316,0.0616326,3.56467e-141
6.70745,0.0617509,1.38641e-140
6.73183,0.0618694,5.37676e-140
6.7563,0.061988,2.07924e-139
6.78085,0.0621067,8.01757e-139
6.8055,0.0622255,3.08274e-138
6.83024,0.0623444,1.18192e-137
6.85506,0.0624634,4.51848e-137
6.87998,0.0625826,1.72247e-136
6.90498,0.0627018,6.54739e-136
6.93008,0.0628212,2.48164e-135
6.95527,0.0629407,9.3792e-135
6.98055,0.0630603,3.53466e-134
7.00592,0.06318,1.32827e-133
7.03139,0.0632999,4.97711e-133
7.05694,0.0634198,1.85963e-132
7.08259,0.0635399,6.92834e-132
7.10834,0.06366,2.57388e-131
7.13417,0.0637803,9.53458e-131
7.1601,0.0639007,3.52185e-130
7.18613,0.0640212,1.29717e-129
7.21225,0.0641418,4.76405e-129
7.23846,0.0642625,1.74466e-128
7.26477,0.0643834,6.37093e-128
7.29117,0.0645043,2.31979e-127
7.31767,0.0646254,8.42268e-127
7.34427,0.0647466,3.04935e-126
7.37097,0.0648678,1.10083e-125
7.39776,0.0649892,3.96267e-125
7.42465,0.0651107,1.42236e-124
7.45163,0.0652323,5.09083e-124
7.47872,0.0653541,1.81687e-123
7.5059,0.0654759,6.37373e-123
7.53318,0.0655978,2.11746e-122
7.56056,0.0657199,7.0165e-122
7.58804,0.065842,2.31903e-121
7.61562,0.0659643,7.64495e-121
7.6433,0.0660867,2.51376e-120
7.67108,0.0662091,8.24435e-120
7.69896,0.0663317,2.69693e-119
7.72695,0.0664544,8.79964e-119
7.75503,0.0665772,2.8638e-118
7.78322,0.0667001,9.2961e-118
7.81151,0.0668231,3.00983e-117
7.8399,0.0669463,9.71995e-117
7.86839,0.0670695,3.1309e-116
7.89699,0.0671928,1.0059e-115
7.9257,0.0673162,3.22346e-115
7.9545,0.0674398,1.03032e-114
7.98342,0.0675634,3.28476e-114
8.01243,0.0676872,1.04452e-113
8.04156,0.067811,3.31294e-113
8.07078,0.067935,1.04807e-112
8.10012,0.0680591,3.30711e-112
8.12956,0.0681832,1.04085e-111
8.15911,0.0683075,3.26747e-111
8.18876,0.0684319,1.0231e-110
8.21853,0.0685564,3.19523e-110
8.2484,0.0686809,9.95338e-110
8.27838,0.0688056,3.09258e-109
8.30847,0.0689304,9.58412e-109
8.33867,0.0690553,2.96255e-108
8.36897,0.0691803,9.134e-108
8.39939,0.0693054,2.80891e-107
8.42992,0.0694306,8.61583e-107
8.46056,0.0695559,2.63595e-106
8.49131,0.0696813,8.04378e-106
8.52218,0.0698067,2.4483e-105
8.55315,0.0699323,7.43277e-105
8.58424,0.070058,2.25071e-104
8.61544,0.0701838,6.7978e-104
8.64675,0.0703097,2.04786e-103
8.67818,0.0704357,6.15338e-103
8.70972,0.0705618,1.8442e-102
8.74138,0.070688,5.51297e-102
8.77315,0.0708143,1.64378e-101
8.80504,0.0709407,4.88861e-101
8.83704,0.0710672,1.45013e-100
8.86916,0.0711937,4.29054e-100
8.9014,0.0713204,1.26619e-99
8.93375,0.0714472,3.72706e-99
8.96622,0.0715741,1.09425e-98
8.99881,0.071701,3.20441e-98
9.03152,0.0718281,9.35969e-98
9.06435,0.0719553,2.72682e-97
9.09729,0.0720825,7.9238e-97
9.13036,0.0722099,2.29664e-96
9.16354,0.0723373,6.63947e-96
9.19685,0.0724648,1.9145e-95
9.23028,0.0725925,5.5063e-95
9.26383,0.0727202,1.5796e-94
9.2975,0.072848,4.51975e-94
9.33129,0.0729759,1.28992e-93
9.36521,0.073104,3.67194e-93
9.39925,0.0732321,1.04258e-92
9.43341,0.0733603,2.9526e-92
9.4677,0.0734885,8.3403e-92
9.50211,0.0736169,2.34985e-91
9.53665,0.0737454,6.60361e-91
9.57131,0.073874,1.85099e-90
9.6061,0.0740026,5.17497e-90
9.64101,0.0741314,1.44309e-89
9.67605,0.0742602,4.01386e-89
9.71122,0.0743891,1.11356e-88
9.74652,0.0745181,3.08137e-88
9.78195,0.0746472,8.50466e-88
9.8175,0.0747764,2.34128e-87
9.85318,0.0749057,6.4288e-87
9.889,0.0750351,1.76071e-86
9.92494,0.0751646,4.80982e-86
9.96101,0.0752941,1.31054e-85
9.99722,0.0754237,3.56169e-85
10.0336,0.0755535,8.82847e-85
10.07,0.0756833,2.16754e-84
10.1066,0.0758132,5.31054e-84
10.1434,0.0759432,1.29837e-83
10.1802,0.0760732,3.16773e-83
10.2172,0.0762034,7.71235e-83
10.2544,0.0763336,1.87376e-82
10.2916,0.076464,4.54287e-82
10.329,0.0765944,1.09909e-81
10.3666,0.0767249,2.65356e-81
10.4043,0.0768555,6.39311e-81
10.4421,0.0769861,1.53704e-80
10.48,0.0771169,3.68762e-80
10.5181,0.0772477,8.82869e-80
10.5564,0.0773786,2.10929e-79
10.5947,0.0775096,5.02879e-79
10.6332,0.0776407,1.19641e-78
10.6719,0.0777719,2.84045e-78
10.7107,0.0779031,6.72949e-78
10.7496,0.0780345,1.59099e-77
10.7887,0.0781659,3.75353e-77
10.8279,0.0782974,8.83695e-77
10.8672,0.078429,2.07612e-76
10.9067,0.0785606,4.86736e-76
10.9464,0.0786923,1.13874e-75
10.9862,0.0788241,2.65853e-75
11.0261,0.078956,6.19368e-75
11.0662,0.079088,1.43994e-74
11.1064,0.0792201,3.34064e-74
11.1468,0.0793522,7.73401e-74
11.1873,0.0794844,1.78677e-73
11.2279,0.0796167,4.11927e-73
11.2687,0.079749,9.4768e-73
11.3097,0.0798815,2.17566e-72
11.3508,0.080014,4.98438e-72
11.3921,0.0801466,1.13951e-71
11.4335,0.0802792,2.59966e-71
11.475,0.080412,5.91839e-71
11.5167,0.0805448,1.34456e-70
11.5586,0.0806777,3.0482e-70
11.6006,0.0808107,6.89599e-70
11.6428,0.0809437,1.55682e-69
11.6851,0.0810768,3.50728e-69
11.7276,0.08121,7.8848e-69
11.7702,0.0813433,1.76889e-68
11.813,0.0814766,3.96003e-68
11.8559,0.08161,8.84679e-68
11.899,0.0817435,1.97225e-67
11.9422,0.081877,4.38761e-67
11.9857,0.0820106,9.74052e-67
12.0292,0.0821443,2.15787e-66
12.0729,0.0822781,4.77043e-66
12.1168,0.0824119,1.0524e-65
12.1609,0.0825458,2.31681e-65
12.2051,0.0826798,5.08966e-65
12.2494,0.0828138,1.11578e-64
12.2939,0.0829479,2.44093e-64
12.3386,0.0830821,5.3287e-64
12.3835,0.0832164,1.16085e-63
12.4285,0.0833507,2.52361e-63
12.4737,0.0834851,5.47463e-63
12.519,0.0836195,1.18516e-62
12.5645,0.083754,2.56029e-62
12.6102,0.0838886,5.51937e-62
12.656,0.0840233,1.18735e-61
12.702,0.084158,2.54893e-61
12.7482,0.0842928,5.46041e-61
12.7945,0.0844276,1.1673e-60
12.841,0.0845625,2.49016e-60
12.8877,0.0846975,5.30105e-60
12.9345,0.0848325,1.12612e-59
12.9815,0.0849676,2.38725e-59
13.0287,0.0851028,5.0501e-59
13.0761,0.085238,1.06608e-58
13.1236,0.0853733,2.24579e-58
13.1713,0.0855086,4.72105e-58
13.2192,0.085644,9.90367e-58
13.2672,0.0857795,2.07321e-57
13.3154,0.085915,4.3309e-57
13.3638,0.0860506,9.02823e-57
13.4124,0.0861863,1.87809e-56
13.4612,0.086322,3.89869e-56
13.5101,0.0864578,8.07627e-56
13.5592,0.0865936,1.66952e-55
13.6085,0.0867295,3.44398e-55
13.6579,0.0868654,7.08957e-55
13.7076,0.0870014,1.45636e-54
13.7574,0.0871375,2.98541e-54
13.8074,0.0872736,6.10703e-54
13.8576,0.0874098,1.24665e-53
13.908,0.087546,2.5395e-53
13.9585,0.0876823,5.16227e-53
14.0092,0.0878186,1.04718e-52
14.0602,0.087955,2.11979e-52
14.1113,0.0880915,4.28206e-52
14.1626,0.088228,8.63181e-52
14.214,0.0883645,1.73636e-51
14.2657,0.0885012,3.48551e-51
14.3175,0.0886378,6.98204e-51
14.3696,0.0887745,1.39568e-50
14.4218,0.0889113,2.78407e-50
14.4742,0.0890481,5.54196e-50
14.5268,0.089185,1.10087e-49
14.5796,0.0893219,2.18221e-49
14.6326,0.0894589,4.31664e-49
14.6858,0.0895959,8.52089e-49
14.7392,0.089733,1.67847e-48
14.7928,0.0898701,3.29936e-48
14.8465,0.0900073,6.47196e-48
14.9005,0.0901445,1.26687e-47
14.9547,0.0902818,2.47465e-47
15.009,0.0904191,4.75239e-47
15.0636,0.0905564,8.45065e-47
15.1183,0.0906939,1.50033e-46
15.1733,0.0908313,2.65953e-46
15.2284,0.0909688,4.70695e-46
15.2838,0.0911064,8.31753e-46
15.3393,0.091244,1.46746e-45
15.3951,0.0913816,2.585e-45
15.451,0.0915193,4.54643e-45
15.5072,0.091657,7.98364e-45
15.5635,0.0917948,1.39975e-44
15.6201,0.0919326,2.45029e-44
15.6769,0.0920704,4.28257e-44
15.7339,0.0922083,7.47326e-44
15.7911,0.0923463,1.30207e-43
15.8485,0.0924843,2.26505e-43
15.9061,0.0926223,3.93405e-43
15.9639,0.0927603,6.82215e-43
16.0219,0.0928984,1.18119e-42
16.0801,0.0930366,2.04193e-42
16.1386,0.0931748,3.52435e-42
16.1972,0.093313,6.07345e-42
16.2561,0.0934512,1.04499e-41
16.3152,0.0935895,1.79517e-41
16.3745,0.0937279,3.07907e-41
16.434,0.0938662,5.27293e-41
16.4937,0.0940047,9.01578e-41
16.5537,0.0941431,1.53912e-40
16.6139,0.0942816,2.62339e-40
16.6742,0.0944201,4.46448e-40
16.7348,0.0945586,7.58574e-40
16.7957,0.0946972,1.2869e-39
16.8567,0.0948359,2.17976e-39
16.918,0.0949745,3.68632e-39
16.9795,0.0951132,6.22437e-39
17.0412,0.0952519,1.04934e-38
17.1031,0.0953907,1.76627e-38
17.1653,0.0955294,2.96836e-38
17.2277,0.0956683,4.98075e-38
17.2903,0.0958071,8.34434e-38
17.3531,0.095946,1.39575e-37
17.4162,0.0960849,2.331e-37
17.4795,0.0962238,3.88684e-37
17.5431,0.0963628,6.47098e-37
17.6068,0.0965018,1.07563e-36
17.6708,0.0966408,1.78514e-36
17.735,0.0967799,2.95802e-36
17.7995,0.0969189,4.89385e-36
17.8642,0.097058,8.08384e-36
17.9291,0.0971972,1.33323e-35
17.9943,0.0973363,2.19538e-35
18.0597,0.0974755,3.60938e-35
18.1253,0.0976147,5.92483e-35
18.1912,0.097754,9.71042e-35
18.2573,0.0978932,1.58898e-34
18.3237,0.0980325,2.59608e-34
18.3903,0.0981718,4.23484e-34
18.4571,0.0983111,6.89723e-34
18.5242,0.0984505,1.12158e-33
18.5915,0.0985899,1.82099e-33
18.6591,0.0987293,2.95189e-33
18.7269,0.0988687,4.77765e-33
18.795,0.0990081,7.72051e-33
18.8633,0.0991476,1.24565e-32
18.9319,0.0992871,2.00663e-32
19.0007,0.0994266,3.22742e-32
19.0698,0.0995661,5.18279e-32
19.1391,0.0997056,8.30979e-32
19.2086,0.0998452,1.33026e-31
19.2784,0.0999847,2.12618e-31
19.3485,0.100124,3.393e-31
19.4188,0.100264,5.40612e-31
19.4894,0.100404,8.60017e-31
19.5603,0.100543,1.36599e-30
19.6314,0.100683,2.16624e-30
19.7027,0.100822,3.42992e-30
19.7743,0.100962,5.42226e-30
19.8462,0.101102,8.55847e-30
19.9183,0.101242,1.34875e-29
19.9907,0.101381,2.12219e-29
20.0634,0.101521,3.17386e-29
20.1363,0.101661,4.70682e-29
20.2095,0.101801,6.97183e-29
20.283,0.10194,1.03144e-28
20.3567,0.10208,1.52413e-28
20.4307,0.10222,2.24945e-28
20.5049,0.10236,3.31598e-28
20.5795,0.102499,4.88231e-28
20.6542,0.102639,7.17989e-28
20.7293,0.102779,1.0546e-27
20.8047,0.102919,1.54717e-27
20.8803,0.103059,2.26709e-27
20.9562,0.103199,3.318e-27
21.0323,0.103338,4.85024e-27
21.1088,0.103478,7.08157e-27
21.1855,0.103618,1.0327e-26
21.2625,0.103758,1.50417e-26
21.3398,0.103898,2.18827e-26
21.4174,0.104038,3.17967e-26
21.4952,0.104178,4.6147e-26
21.5733,0.104318,6.68933e-26
21.6517,0.104457,9.68503e-26
21.7304,0.104597,1.40055e-25
21.8094,0.104737,2.0229e-25
21.8887,0.104877,2.9183e-25
21.9683,0.105017,4.20498e-25
22.0481,0.105157,6.0517e-25
22.1282,0.105297,8.69899e-25
22.2087,0.105437,1.24894e-24
22.2894,0.105577,1.79098e-24
22.3704,0.105716,2.56518e-24
22.4517,0.105856,3.66966e-24
22.5333,0.105996,5.24339e-24
22.6152,0.106136,7.48304e-24
22.6974,0.106276,1.06665e-23
22.7799,0.106416,1.51861e-23
22.8627,0.106556,2.15947e-23
22.9458,0.106695,3.06711e-23
23.0292,0.106835,4.351e-23
23.1129,0.106975,6.16493e-23
23.1969,0.107115,8.72461e-23
23.2812,0.107255,1.23323e-22
23.3658,0.107395,1.74108e-22
23.4508,0.107534,2.45512e-22
23.536,0.107674,3.45786e-22
23.6216,0.107814,4.86429e-22
23.7074,0.107954,6.83457e-22
23.7936,0.108094,9.59139e-22
23.8801,0.108233,1.34441e-21
23.9669,0.108373,1.88217e-21
24.054,0.108513,2.63188e-21
24.1414,0.108653,3.6758e-21
24.2291,0.108792,5.12764e-21
24.3172,0.108932,7.14433e-21
24.4056,0.109072,9.94224e-21
24.4943,0.109211,1.38193e-20
24.5833,0.109351,1.91852e-20
24.6727,0.109491,2.66027e-20
24.7624,0.10963,3.68438e-20
24.8524,0.10977,5.09662e-20
24.9427,0.109909,7.04172e-20
25.0333,0.110049,9.37921e-20
25.1243,0.110189,1.17442e-19
25.2157,0.110328,1.46968e-19
25.3073,0.110468,1.8381e-19
25.3993,0.110607,2.29753e-19
25.4916,0.110747,2.87011e-19
25.5843,0.110886,3.58327e-19
25.6772,0.111026,4.47102e-19
25.7706,0.111165,5.57543e-19
25.8642,0.111304,6.94856e-19
25.9583,0.111444,8.65479e-19
26.0526,0.111583,1.07737e-18
26.1473,0.111722,1.34034e-18
26.2423,0.111862,1.66653e-18
26.3377,0.112001,2.07088e-18
26.4334,0.11214,2.57183e-18
26.5295,0.112279,3.19209e-18
26.6259,0.112419,3.95961e-18
26.7227,0.112558,4.90879e-18
26.8198,0.112697,6.08194e-18
26.9173,0.112836,7.53104e-18
27.0152,0.112975,9.31993e-18
27.1134,0.113114,1.1527e-17
27.2119,0.113253,1.42483e-17
27.3108,0.113392,1.76018e-17
27.4101,0.113531,2.17317e-17
27.5097,0.11367,2.6815e-17
27.6097,0.113809,3.30678e-17
27.71,0.113948,4.07548e-17
27.8108,0.114087,5.01992e-17
27.9118,0.114226,6.1796e-17
28.0133,0.114364,7.60272e-17
28.1151,0.114503,9.34809e-17
28.2173,0.114642,1.14874e-16
28.3199,0.114781,1.4108e-16
28.4228,0.114919,1.73163e-16
28.5261,0.115058,2.12416e-16
28.6298,0.115196,2.60416e-16
28.7338,0.115335,3.19074e-16
28.8383,0.115473,3.90715e-16
28.9431,0.115612,4.78161e-16
29.0483,0.11575,5.84835e-16
29.1539,0.115889,7.14888e-16
29.2598,0.116027,8.73348e-16
29.3662,0.116165,1.06631e-15
29.4729,0.116303,1.30113e-15
29.5801,0.116442,1.58674e-15
29.6876,0.11658,1.93391e-15
29.7955,0.116718,2.35565e-15
29.9038,0.116856,2.86768e-15
30.0125,0.116994,3.48896e-15
30.1215,0.117132,4.24234e-15
30.231,0.11727,5.15538e-15
30.3409,0.117408,6.26125e-15
30.4512,0.117546,7.59987e-15
30.5619,0.117684,9.21927e-15
30.6729,0.117821,1.11772e-14
30.7844,0.117959,1.35429e-14
30.8963,0.118097,1.63998e-14
31.0086,0.118234,1.98476e-14
31.1213,0.118372,2.40063e-14
31.2344,0.11851,2.90192e-14
31.348,0.118647,3.50584e-14
31.4619,0.118784,4.23295e-14
31.5763,0.118922,5.10786e-14
31.691,0.119059,6.15999e-14
31.8062,0.119196,7.42448e-14
31.9218,0.119334,8.94329e-14
32.0378,0.119471,1.07665e-13
32.1543,0.119608,1.29537e-13
32.2712,0.119745,1.55762e-13
32.3885,0.119882,1.87186e-13
32.5062,0.120019,2.24818e-13
32.6243,0.120156,2.69856e-13
32.7429,0.120293,3.23727e-13
32.8619,0.12043,3.88124e-13
32.9814,0.120566,4.65059e-13
33.1012,0.120703,5.56917e-13
33.2215,0.12084,6.66526e-13
33.3423,0.120976,7.97241e-13
33.4635,0.121113,9.53031e-13
33.5851,0.121249,1.1386e-12
33.7072,0.121385,1.35949e-12
33.8297,0.121522,1.62229e-12
33.9526,0.121658,1.93476e-12
34.0761,0.121794,2.30606e-12
34.1999,0.12193,2.74699e-12
34.3242,0.122066,3.27032e-12
34.449,0.122202,3.89107e-12
34.5742,0.122338,4.62692e-12
34.6998,0.122474,5.4987e-12
34.826,0.12261,6.5309e-12
34.9526,0.122746,7.75232e-12
35.0796,0.122881,9.19676e-12
35.2071,0.123017,1.09039e-11
35.3351,0.123152,1.29204e-11
35.4635,0.123288,1.53009e-11
35.5924,0.123423,1.81092e-11
35.7218,0.123559,2.14204e-11
35.8516,0.123694,2.53222e-11
35.9819,0.123829,2.99172e-11
36.1127,0.123964,3.53252e-11
36.2439,0.124099,4.16864e-11
36.3757,0.124234,4.91641e-11
36.5079,0.124369,5.79492e-11
36.6406,0.124504,6.8264e-11
36.7738,0.124639,8.03677e-11
36.9074,0.124773,9.45618e-11
37.0416,0.124908,1.11198e-10
37.1762,0.125043,1.30683e-10
37.3113,0.125177,1.53493e-10
37.4469,0.125311,1.80179e-10
37.583,0.125446,2.1138e-10
37.7196,0.12558,2.47839e-10
37.8567,0.125714,2.90415e-10
37.9943,0.125848,3.40106e-10
38.1324,0.125982,3.98066e-10
38.271,0.126116,4.6563e-10
38.4101,0.12625,5.44341e-10
38.5497,0.126384,6.35984e-10
38.6899,0.126517,7.42621e-10
38.8305,0.126651,8.66628e-10
38.9716,0.126784,1.01075e-09
39.1133,0.126918,1.17815e-09
39.2554,0.127051,1.37246e-09
39.3981,0.127184,1.59789e-09
39.5413,0.127318,1.85925e-09
39.685,0.127451,2.16209e-09
39.8293,0.127584,2.51278e-09
39.974,0.127717,2.91864e-09
40.1193,0.127849,3.38807e-09
40.2651,0.127982,3.93069e-09
40.4115,0.128115,4.55754e-09
40.5584,0.128247,5.28125e-09
40.7058,0.12838,6.1163e-09
40.8537,0.128512,7.07922e-09
41.0022,0.128645,8.18893e-09
41.1513,0.128777,9.46704e-09
41.3008,0.128909,1.09382e-08
41.451,0.129041,1.26306e-08
41.6016,0.129173,1.45762e-08
41.7528,0.129305,1.68117e-08
41.9046,0.129436,1.93787e-08
42.0569,0.129568,2.23245e-08
42.2097,0.1297,2.57031e-08
42.3632,0.129831,2.95755e-08
42.5171,0.129963,3.40115e-08
42.6717,0.130094,3.90898e-08
42.8268,0.130225,4.49e-08
42.9824,0.130356,5.15435e-08
43.1387,0.130487,5.91353e-08
43.2955,0.130618,6.78055e-08
43.4528,0.130749,7.77013e-08
43.6108,0.130879,8.8989e-08
43.7693,0.13101,1.01857e-07
43.9284,0.13114,1.16517e-07
44.088,0.131271,1.33208e-07
44.2483,0.131401,1.52202e-07
44.4091,0.131531,1.73802e-07
44.5705,0.131661,1.9835e-07
44.7325,0.131791,2.26233e-07
44.8951,0.131921,2.57885e-07
45.0583,0.132051,2.93792e-07
45.222,0.132181,3.34502e-07
45.3864,0.13231,3.8063e-07
45.5514,0.13244,4.32864e-07
45.7169,0.132569,4.91979e-07
45.8831,0.132698,5.58838e-07
46.0499,0.132827,6.3441e-07
46.2172,0.132956,7.1978e-07
46.3852,0.133085,8.16158e-07
46.5538,0.133214,9.24899e-07
46.723,0.133343,1.04751e-06
46.8929,0.133471,1.18568e-06
47.0633,0.1336,1.34129e-06
47.2343,0.133728,1.51644e-06
47.406,0.133857,1.71344e-06
47.5783,0.133985,1.9349e-06
47.7513,0.134113,2.18371e-06
47.9248,0.134241,2.46306e-06
48.099,0.134368,2.77652e-06
48.2738,0.134496,3.12803e-06
48.4493,0.134624,3.52198e-06
48.6254,0.134751,3.96321e-06
48.8021,0.134879,4.45711e-06
48.9795,0.135006,5.00961e-06
49.1575,0.135133,5.6273e-06
49.3362,0.13526,6.31744e-06
49.5155,0.135387,7.08806e-06
49.6955,0.135513,7.94802e-06
49.8761,0.13564,8.90708e-06
50.0574,0.135767,9.976e-06
50.2394,0.135893,1.11667e-05
50.422,0.136019,1.24921e-05
50.6052,0.136145,1.39666e-05
50.7892,0.136271,1.56061e-05
50.9738,0.136397,1.74277e-05
51.159,0.136523,1.94505e-05
51.345,0.136649,2.16955e-05
51.5316,0.136774,2.41853e-05
51.7189,0.1369,2.6945e-05
51.9069,0.137025,3.0002e-05
52.0955,0.13715,3.33862e-05
52.2849,0.137275,3.71304e-05
52.4749,0.1374,4.12703e-05
52.6657,0.137525,4.58448e-05
